text,sent
premier janez janša mu je odgovoril da je osebno ideji naklonjen in da vlada predlog proučuje kljub temu se ni izognil pomisleku zakaj razsvetlitev poslancev o finančni policiji ravno v času ko je delo pristojnih organov začelo dajati rezultate zato se janša sprašuje zakaj pobuda za reorganizacijo ravno sedaj,positive
kdo naj imenuje šefa finančne policije,neutral
očitno je to boj proti tajkunom nekatere začelo zelo motiti je menil janša in spomnil da je bilo podobno negodovanje zaznati tudi ob spremembah kazenskega zakonika ki je vpeljal kaznivo dejanje davčne zatajitve ta je naletel na silen odpor tisti ki so dejali da so proti kazenskemu zakoniku zaradi kazni dosmrtnega zapora so bile bolj pravljice za neuke je menil janša pristavil je še da tudi obstoječe institucije zdaj delujejo in da bodo še v tem mandatu sprejete rešitve ki bodo še povečale njihovo učinkovitost,neutral
kriza je za koga tudi priložnost,positive
na vzdušje je vplivala tudi informacija investicijske banke lehman brothers ki navaja izgube v drugem četrtletju ter potrebo po svežem kapitalu v višini šest milijard usd spet je bil prisoten priokus o finančni krizi,neutral
zaradi kapitalske krize so vrednosti bank nizke čeprav je v zraku še veliko špekulacij si nekateri prav zdaj upajo vstopiti na ta trg kot prvi se je opogumil rus kerimov ki si je prisvojil tri odstotke delnic deutsche bank nekateri špekulirajo da njegov pohod še ni končan in da je cilj lastniški delež devet odstotkov,positive
na delniškem trgu sta dogajanje popestrili commerzbank in dresdner bank ki druga drugi prikazujeta svoje poslovne knjige verjetna je njuna združitev tedenska rast delnice commerzbank je zaradi te novice znašala 9 delnica allianz ag lastnica dresdner bank pa je zrasla le za 2 5 zaradi morebitne združitve pa je spet postalo vprašljivo nadaljnje lastništvo postbank,positive
koalicijski poslanci razen desusovi so se na današnjem sestanku dogovorili da podprejo predlog ki med drugim predvideva 40odstotno stopnjo obdavčitve dobička pri prodaji izvedenih finančnih instrumentih v prvem letu po nakupu,negative
skoraj vsi poslanci koalicije bodo jutri podprli predlog zakona o davku na dobičke izvedenih finančnih instrumentov nam je povedal vodja poslanske skupine nsi jožef horvat proti vladnemu predlogu pa bodo glasovali le trije poslanci desusa potrjuje vili rezman,negative
spomnimo državni sekretar za davke andrej šircelj je pred tednom dni predstavil predlog zakona novega davka na kot je povedal turbo dobičke ta predvideva 40odstotno obdavčitev dobičkov iz trgovanja z izvedenimi finančnimi instrumenti v prvem letu po nakupu med izvedene finančne instrumente med drugim sodijo naložbeni certifikati opcije warranti terminske pogodbe sem sodi forex swapi in cfd,neutral
opozicija že vlaga amandmaje,neutral
lds je na vladni predlog zakona že vložila dva amandmaja  da bi se 40odstotno obdavčitev dobičkov v prvem letu znižala na 20 odstotkov kot pri prodaji drugih vrednostnih papirjev ter da bi zakon začel veljati šele s 1 januarjem 2009 in ne že z začetkom poletja enak amandma so že napovedali v poslanski skupini zares danes pa ga bodo vložili tudi v poslanski skupini lipa,neutral
japonci so izdelali 38 centimetrov velikega robota emo ki ga osamljeni moški lahko kupijo za 113 evrov,positive
na japonskem tržišču se bo kmalu pojavila nova igračka namenjena osamljenim moškim poroča blic japonsko podjetje sega toys je izdelalo robota velikega 38 centimetrov ki dela na baterije in ljubkuje na ukaz predvidena cena je 175 dolarjev 113 evrov,positive
z infrardečimi senzorji in elektronskim motorjem se mali robot ki so ga poimenovali ema približa ustnicam in zazna človeški obraz proizvajalci zatrjujejo da takrat postane zelo ljubeč,positive
v prvem letu načrtujejo prodajo 10 tisoč robotov,positive
ljudje pogosto robote povezujejo z močjo brutalnostjo in bojem mi smo želeli spremeniti to miselnost in oblikovati nežnega interaktivnega robota je povedal predstavnik japonskega podjetja sega toys robot ema je očarljiv in kljub temu da ni človeško bitje se lahko obnaša kot dekle je povedal,positive
ema ki po besedah proizvajalca predstavlja moderno različico večne mlade ženske lahko tudi poje in pleše za svojega lastnika glede na veliko število osamljenih moških sega toys pričakuje da bodo že prvo leto prodali 10 tisoč tovrstnih robotov,positive
slovenska gospodinjstva so v letu 2005 namenila 28 8 odstotka za stanovanje in 19 1 odstotka za hrano pijačo in tobačne izdelke kar je manj od evropskega povprečja,positive
gospodinjstva v eu so leta 2005 33 1 odstotka svojega proračuna porabila za stroške povezane s stanovanjem 19 4 odstotka pa za hrano pijačo in tobačne izdelke kažejo rezultati raziskave evropskega statističnega urada eurostat,neutral
v sloveniji so gospodinjstva za stanovanja namenila 28 8 odstotka za hrano pijačo in tobačne izdelke pa 19 1 odstotka,neutral
visoke cene hrane in nafte ki vplivajo tako na povečanje porabe gospodinjstev za hrano in pijačo kot na povečevanje stroškov povezanih s stanovanjem bodo ena od osrednjih tem drugega srečanja evropskih voditeljev v času slovenskega predsedovanja eu danes in v petek v bruslju,positive
v eu za prevoz porabimo 11 9 odstotka gospodinjskega proračuna,neutral
preostali del proračuna so gospodinjstva v sedemindvajseterici namenila za prevoz 11 9 odstotka rekreacijo in kulturo 8 4 odstotka oblačila in obutev 5 7 odstotka gostinske in nastanitvene storitve 5 3 odstotka zdravje 3 4 odstotka komunikacije 3 3 odstotka ter izobraževanje 1 0 odstotka,neutral
najbolj se urejanju stanovanja posvečajo bolgari,positive
za nakup opremljanje vzdrževanje in ostale stroške povezane s stanovanjem so med članicami eu največji del gospodinjskega proračuna namenili v bolgariji 37 7 odstotka v luksemburgu 37 2 odstotka v veliki britaniji 36 1 odstotka ter na danskem in poljskem po 36 0 odstotka najmanj pa v romuniji 19 4 odstotka na malti 19 8 odstotka v latviji 22 3 odstotka in litvi 23 1 odstotka,neutral
romuni porabijo največ za hrano in pijačo,positive
za hrano pijačo brezalkoholne in alkoholne pijače in tobačne izdelke so največ denarja namenila gospodinjstva v romuniji 50 odstotkov litvi 37 3 odstotka bolgariji 35 3 odstotka in latviji 32 3 odstotka,neutral
gospodinjstva v najnižjem kvintilu  skupina 20 odstotkov gospodinjstev z najnižjim razpoložljivim dohodkom  je za hrano pijačo in tobačne izdelke namenila večji relativni delež proračuna kot skupina 20 odstotkov gospodinjstev z najvišjim razpoložljivim dohodkom 25 3 odstotka v primerjavi s 15 0 odstotka manjša je bila razlika med najrevnejšimi in najbogatejšimi gospodinjstvi pri porabi za stanovanje 36 6 odstotka v primerjavi z 31 1 odstotka,neutral
za alkoholne pijače dajo največ irci,negative
za alkoholne pijače največji del gospodinjskega proračuna namenijo gospodinjstva na irskem 4 1 odstotka najmanj pa ciprska in grška gospodinjstva 0 5 oz 0 6 odstotka poraba slovenskih gospodinjstev za alkoholne pijače je z 1 2 odstotka enaka povprečju sedemindvajseterice,neutral
za meso največ denarja namenijo v romuniji 11 8 odstotka in v litvi 10 0 odstotka najmanj pa na švedskem 1 9 odstotka ter na nizozemskem v veliki britaniji in v luksemburgu 2 2 odstotka slovenska gospodinjstva za meso namenijo 4 1 odstotka kar je le za 0 3 odstotne točke več kot povprečje eu,positive
največ za obiske restavracij in kavarn porabijo portugalci,positive
za obiske restavracij in kavarn največ namenijo portugalska 9 6 odstotka in španska gospodinjstva 8 4 odstotka najmanj pa romunska 0 5 odstotka madžarska 1 0 odstotka ter poljska in slovaška gospodinjstva 1 2 odstotka,positive
slovenska gospodinjstva za obiske gostinskih lokalov namenijo 2 4 odstotka gospodinjskega proračuna kar je za 1 5 odstotne točke manj od povprečja eu,neutral
cilj nove direktive za izboljšanje cestne varnosti je poenotiti standarde za upravljanje s cestno infrastrukturo in izboljšati varnost cest,positive
foto bloomberg,neutral
evropski parlament je danes s prepričljivo večino v prvem branju potrdil predlog direktive za izboljšanje cestne varnosti cilj je na ravni eu poenotiti standarde za upravljanje s cestno infrastrukturo  ti se po državah članicah sedaj občutno razlikujejo  in s tem izboljšati varnost cest v okviru vseevropskih omrežij ten,positive
nova direktiva predvideva oblikovanje pravil v zvezi z ocenami učinkov novih infrastrukturnih projektov na varnost v cestnem prometu preverjanjem varnosti v cestnem prometu s strani neodvisnih izvedencev rednimi inšpekcijskimi pregledi varnosti cestne infrastrukture in izboljševanjem varnosti obstoječih cestnih omrežij,positive
sem spadajo tako opredelitev najnevarnejših cestnih odsekov kot tudi uporaba inteligentnih prometnih znakov ter inteligentnih transportnih sistemov in telematskih storitev v primeru nevarnosti ali za namene označevanja,positive
nova direktiva bo ponudila predvsem nove smernice,neutral
jedro zakonodaje je v prilogah k direktivi ki pa v skladu s kompromisom niso obvezujoče za države članice nova direktiva tako ne bo prinesla kakšnih pomembnejših novih zahtev ampak bo državam članicam eu predvsem ponudila nove smernice na področju varnosti cestne infrastrukture,positive
evropski poslanci so še posebej opozorili na potrebo po ustreznem označevanju odsekov cest na katerih potekajo dela pri čemer morajo biti prometna signalizacija dobro vidna tudi ponoči izpostavili so tudi velik pomen zadostnega števila počivališč in parkirišč ob cestah  ne le z vidika zmanjševanja kriminala ampak tudi varnosti v cestnem prometu,positive
barack obama glede na ankete vodi pred johnom mccainom  tudi v državah ki tradicionalno odločajo o novem predsedniku zda,neutral
če bi američani predsednika volili te dni bi zmagal demokrat barack obama kažejo zadnji rezultati javnomnenjske raziskave ki jo izvaja gallup zanj bi glasovalo 47 odstotkov vprašanih za republikanca johna mccaina pa 42 odstotkov anketiranih rezultati raziskave cnn pa kažejo da obamo vedno več volivcev podpira tudi v državah kjer je izid tradicionalno najbolj tesen in ponavadi odločajo o novem predsedniku zda,neutral
mccain izgublja tudi na floridi,neutral
obama je glede na ankete pred mccainom v ohiu pennsylvaniji ter celo na floridi prav slednja je bila odločilna na predsedniških volitvah leta 2000 na katerih je bil izvoljen george bush enako ključen je bil leta 2004 zanj ohio kjer obama pred mccainom trenutno vodi za deset odstotnih točk,neutral
volivci republikancev očitno razočarani nad bushem,negative
prednost republikancev se je začela topiti tudi v tradicionalno republikanskih zveznih državah nevada new mexico in kolorado so čedalje bolj ranljivi pravijo analitiki cnn ki padec podpore republikancem pripisujejo predvsem razočaranju nad osemletno vladavino busha,negative
danes bo delno jasno s spremenljivo oblačnostjo,neutral
popoldne bodo nastajale krajevne nevihte lokalno so možne močnejše nevihte najvišje temperature bodo od 27 do 33 stopinj celzija jutri bo spremenljivo oblačno še se bodo pojavljale krajevne nevihte,negative
na jugozahodu so še možne močnejše nevihte proti večeru se bo ozračje umirilo zjasnilo se bo na primorskem bo začela pihati zmerna burja najnižje jutranje temperature bodo od 13 do 20 najvišje dnevne od 27 do 31 stopinj celzija,neutral
napoved za sosednje pokrajine,neutral
v sosednjih pokrajinah bo danes povečini sončno čez dan se bodo pojavljale krajevne nevihte ki jih bo največ v alpah jutri bo spremenljivo oblačno še se bodo pojavljale krajevne plohe in nevihte zvečer pa se bo ozračje umirilo zjasnilo se bo ob severnem jadranu bo zapihala zmerna burja,neutral
vremenska slika,neutral
nad srednjo evropo je plitvo območje nizkega zračnega pritiska hladna fronta se zadržuje na alpah in bo jutri prešla naše kraje od jugovzhoda doteka v nižjih plasteh ozračja nad naše kraje zelo topel in nekoliko bolj vlažen zrak,neutral
obeti,neutral
v soboto in nedeljo bo povečini sončno v severozahodni sloveniji so popoldne možne posamezne plohe,neutral
v četrtek vreme sprva ne bo povzročalo opaznih težav sredi dneva in popoldne bo po nižinah marsikje počutje poslabšala velika toplotna obremenitev oziroma soparnost pri občutljivih ljudeh se bodo prehodno pojavile tudi druge vremensko pogojene težave v času velike toplotne obremenitve se izogibajte večjim naporom in uživajte lahko hrano in dovolj tekočine,neutral
nekdanji zunanji minister in član zaresa oivo vajgl je danes v sporočilu za javnost podprl odločitev predsednika republike ,positive
nekdanji zunanji minister in član zaresa ivo vajgl je danes v sporočilu za javnost podprl odločitev predsednika republike danila türka da ne podpre predloga vlade za imenovanje skupine novih veleposlanikov pred volitvami vajgl meni da gre za pravo potezo ki lahko takoj in dolgoročno prispeva k umiku slovenske diplomacije iz političnih iger,positive
po oceni vajgla je namreč bolj kot kdajkoli doslej aktualna vlada iz državotvornega resorja ki mora varovati in zastopati interese vse države naredila uslužno organizacijo za uveljavljanje ideoloških in strankarskih interesov saj je bilo kadrovanje v diplomaciji v mandatu te vlade izrazito strankarsko politično in ideološko,positive
po teh merilih so bili v diplomatsko mrežo razpostavljeni na najpomembnejša mesta svetovalcev in namestnikov veleposlanikov skorajda izključno ubogljivi in politično kompatibilni kadri medtem ko je bila množica izkušenih in uveljavljenih diplomatov potisnjena v zakotne pisarne brez konkretnih zadolžitev in brez perspektive preostala jim je edino možnost da so izražali svoje razpoloženje občasne proteste in prošnje prek sindikata slovenskih diplomatov ter praviloma ostali neuslišani je zapisal vajgl,neutral
